广东电信,#genre#
杭州影视,http://115.203.140.110:55555/udp/233.50.201.176:5140
杭州青少,http://115.203.140.110:55555/udp/233.50.201.177:5140
睛彩竞技,http://115.203.140.110:55555/udp/233.50.201.193:5140
睛彩竞技,http://115.203.140.110:55555/udp/233.50.202.26:5140
睛彩篮球,http://115.203.140.110:55555/udp/233.50.202.27:5140
晴彩青少,http://115.203.140.110:55555/udp/233.50.202.28:5140
睛彩广场舞,http://115.203.140.110:55555/udp/233.50.202.29:5140

CCTV-1,http://115.203.140.110:55555/udp/233.50.201.118:5140
CCTV-2,http://115.203.140.110:55555/udp/233.50.201.119:5140
CCTV-3,http://115.203.140.110:55555/udp/233.50.201.196:5140
CCTV-4,http://115.203.140.110:55555/udp/233.50.200.101:5140
CCTV-5,http://115.203.140.110:55555/udp/233.50.201.197:5140
CCTV-5+,http://115.203.140.110:55555/udp/233.50.201.220:5140
CCTV-6,http://115.203.140.110:55555/udp/233.50.201.198:5140
CCTV-7,http://115.203.140.110:55555/udp/233.50.201.120:5140
CCTV-8,http://115.203.140.110:55555/udp/233.50.201.199:5140
CCTV-9,http://115.203.140.110:55555/udp/233.50.201.121:5140
CCTV-10,http://115.203.140.110:55555/udp/233.50.201.122:5140
CCTV-11,http://115.203.140.110:55555/udp/233.50.201.11:5140
CCTV-12,http://115.203.140.110:55555/udp/233.50.201.123:5140
CCTV-13,http://115.203.140.110:55555/udp/233.50.201.246:5140
CCTV-14,http://115.203.140.110:55555/udp/233.50.201.124:5140
CCTV-15,http://115.203.140.110:55555/udp/233.50.201.15:5140
CCTV-16,http://115.203.140.110:55555/udp/233.50.201.63:5140
CCTV-16,http://115.203.140.110:55555/udp/233.50.201.192:5140
CCTV-17,http://115.203.140.110:55555/udp/233.50.200.113:5140

凤凰中文,http://115.203.140.110:55555/udp/233.50.200.191:5140
凤凰中文,http://115.203.140.110:55555/udp/233.50.200.42:5140
凤凰资讯,http://115.203.140.110:55555/udp/233.50.200.192:5140
浙江卫视,http://115.203.140.110:55555/udp/233.50.201.100:5140
深圳卫视,http://115.203.140.110:55555/udp/233.50.201.101:5140
广东卫视,http://115.203.140.110:55555/udp/233.50.201.102:5140
湖南卫视,http://115.203.140.110:55555/udp/233.50.201.103:5140
天津卫视,http://115.203.140.110:55555/udp/233.50.201.104:5140
山东卫视,http://115.203.140.110:55555/udp/233.50.201.105:5140
江苏卫视,http://115.203.140.110:55555/udp/233.50.201.106:5140
北京卫视,http://115.203.140.110:55555/udp/233.50.201.107:5140
四川卫视,http://115.203.140.110:55555/udp/233.50.201.139:5140
河北卫视,http://115.203.140.110:55555/udp/233.50.201.140:5140
辽宁卫视,http://115.203.140.110:55555/udp/233.50.201.141:5140
贵州卫视,http://115.203.140.110:55555/udp/233.50.201.142:5140
重庆卫视,http://115.203.140.110:55555/udp/233.50.201.143:5140
河南卫视,http://115.203.140.110:55555/udp/233.50.201.144:5140
江西卫视,http://115.203.140.110:55555/udp/233.50.201.145:5140
东南卫视,http://115.203.140.110:55555/udp/233.50.201.146:5140
安徽卫视,http://115.203.140.110:55555/udp/233.50.201.113:5140
湖北卫视,http://115.203.140.110:55555/udp/233.50.201.114:5140
黑龙江卫视,http://115.203.140.110:55555/udp/233.50.201.115:5140
东方卫视,http://115.203.140.110:55555/udp/233.50.201.125:5140

之江记录,http://115.203.140.110:55555/udp/233.50.202.25:5140
法制天地,http://115.203.140.110:55555/udp/233.50.201.191:5140
动漫秀场,http://115.203.140.110:55555/udp/233.50.201.184:5140
游戏风云,http://115.203.140.110:55555/udp/233.50.201.183:5140
乐游,http://115.203.140.110:55555/udp/233.50.201.185:5140
金色学堂,http://115.203.140.110:55555/udp/233.50.201.186:5140
生活时尚,http://115.203.140.110:55555/udp/233.50.201.187:5140
BesTV,http://115.203.140.110:55555/udp/233.50.201.201:5140
中国蓝直播,http://115.203.140.110:55555/udp/233.50.201.193:5140
欢笑剧场,http://115.203.140.110:55555/udp/233.50.201.189:5140
都市剧场,http://115.203.140.110:55555/udp/233.50.201.190:5140
游戏频道,http://115.203.140.110:55555/udp/233.50.201.207:5140
未知频道,http://115.203.140.110:55555/udp/233.50.201.224:5140
中国蓝直播,http://115.203.140.110:55555/udp/233.50.201.108:5140

浙江新闻,http://125.119.104.49:4022/udp/233.50.201.137:5140
浙江经济生活,http://125.119.104.49:4022/udp/233.50.201.133:5140
浙江教育,http://125.119.104.49:4022/udp/233.50.201.134:5140
浙江民生,http://125.119.104.49:4022/udp/233.50.201.136:5140
浙江少儿,http://125.119.104.49:4022/udp/233.50.201.138:5140
钱江频道,http://125.119.104.49:4022/udp/233.50.201.132:5140
杭州综合,http://125.119.104.49:4022/udp/233.50.201.173:5140
杭州明珠,http://125.119.104.49:4022/udp/233.50.201.174:5140
杭州生活,http://125.119.104.49:4022/udp/233.50.201.175:5140
杭州影视,http://125.119.104.49:4022/udp/233.50.201.176:5140
杭州青少,http://125.119.104.49:4022/udp/233.50.201.177:5140
睛彩竞技,http://125.119.104.49:4022/udp/233.50.201.193:5140
睛彩竞技,http://125.119.104.49:4022/udp/233.50.202.26:5140
睛彩篮球,http://125.119.104.49:4022/udp/233.50.202.27:5140
晴彩青少,http://125.119.104.49:4022/udp/233.50.202.28:5140
睛彩广场舞,http://125.119.104.49:4022/udp/233.50.202.29:5140

CCTV-1,http://125.119.104.49:4022/udp/233.50.201.118:5140
CCTV-2,http://125.119.104.49:4022/udp/233.50.201.119:5140
CCTV-3,http://125.119.104.49:4022/udp/233.50.201.196:5140
CCTV-4,http://125.119.104.49:4022/udp/233.50.200.101:5140
CCTV-5,http://125.119.104.49:4022/udp/233.50.201.197:5140
CCTV-5+,http://125.119.104.49:4022/udp/233.50.201.220:5140
CCTV-6,http://125.119.104.49:4022/udp/233.50.201.198:5140
CCTV-7,http://125.119.104.49:4022/udp/233.50.201.120:5140
CCTV-8,http://125.119.104.49:4022/udp/233.50.201.199:5140
CCTV-9,http://125.119.104.49:4022/udp/233.50.201.121:5140
CCTV-10,http://125.119.104.49:4022/udp/233.50.201.122:5140
CCTV-11,http://125.119.104.49:4022/udp/233.50.201.11:5140
CCTV-12,http://125.119.104.49:4022/udp/233.50.201.123:5140
CCTV-13,http://125.119.104.49:4022/udp/233.50.201.246:5140
CCTV-14,http://125.119.104.49:4022/udp/233.50.201.124:5140
CCTV-15,http://125.119.104.49:4022/udp/233.50.201.15:5140
CCTV-16,http://125.119.104.49:4022/udp/233.50.201.63:5140
CCTV-16,http://125.119.104.49:4022/udp/233.50.201.192:5140
CCTV-17,http://125.119.104.49:4022/udp/233.50.200.113:5140

凤凰中文,http://125.119.104.49:4022/udp/233.50.200.191:5140
凤凰中文,http://125.119.104.49:4022/udp/233.50.200.42:5140
凤凰资讯,http://125.119.104.49:4022/udp/233.50.200.192:5140
浙江卫视,http://125.119.104.49:4022/udp/233.50.201.100:5140
深圳卫视,http://125.119.104.49:4022/udp/233.50.201.101:5140
广东卫视,http://125.119.104.49:4022/udp/233.50.201.102:5140
湖南卫视,http://125.119.104.49:4022/udp/233.50.201.103:5140
天津卫视,http://125.119.104.49:4022/udp/233.50.201.104:5140
山东卫视,http://125.119.104.49:4022/udp/233.50.201.105:5140
江苏卫视,http://125.119.104.49:4022/udp/233.50.201.106:5140
北京卫视,http://125.119.104.49:4022/udp/233.50.201.107:5140
四川卫视,http://125.119.104.49:4022/udp/233.50.201.139:5140
河北卫视,http://125.119.104.49:4022/udp/233.50.201.140:5140
辽宁卫视,http://125.119.104.49:4022/udp/233.50.201.141:5140
贵州卫视,http://125.119.104.49:4022/udp/233.50.201.142:5140
重庆卫视,http://125.119.104.49:4022/udp/233.50.201.143:5140
河南卫视,http://125.119.104.49:4022/udp/233.50.201.144:5140
江西卫视,http://125.119.104.49:4022/udp/233.50.201.145:5140
东南卫视,http://125.119.104.49:4022/udp/233.50.201.146:5140
安徽卫视,http://125.119.104.49:4022/udp/233.50.201.113:5140
湖北卫视,http://125.119.104.49:4022/udp/233.50.201.114:5140
黑龙江卫视,http://125.119.104.49:4022/udp/233.50.201.115:5140
东方卫视,http://125.119.104.49:4022/udp/233.50.201.125:5140

之江记录,http://125.119.104.49:4022/udp/233.50.202.25:5140
法制天地,http://125.119.104.49:4022/udp/233.50.201.191:5140
动漫秀场,http://125.119.104.49:4022/udp/233.50.201.184:5140
游戏风云,http://125.119.104.49:4022/udp/233.50.201.183:5140
乐游,http://125.119.104.49:4022/udp/233.50.201.185:5140
金色学堂,http://125.119.104.49:4022/udp/233.50.201.186:5140
生活时尚,http://125.119.104.49:4022/udp/233.50.201.187:5140
BesTV,http://125.119.104.49:4022/udp/233.50.201.201:5140
中国蓝直播,http://125.119.104.49:4022/udp/233.50.201.193:5140
欢笑剧场,http://125.119.104.49:4022/udp/233.50.201.189:5140
都市剧场,http://125.119.104.49:4022/udp/233.50.201.190:5140
游戏频道,http://125.119.104.49:4022/udp/233.50.201.207:5140
未知频道,http://125.119.104.49:4022/udp/233.50.201.224:5140
中国蓝直播,http://125.119.104.49:4022/udp/233.50.201.108:5140



陕西电信,#genre#
CCTV-1,http://36.46.67.131:4022/udp/239.112.205.59:5140
CCTV-2,http://36.46.67.131:4022/udp/239.112.205.78:5140
CCTV-3,http://36.46.67.131:4022/udp/239.112.205.221:5140
CCTV-4,http://36.46.67.131:4022/udp/239.112.205.202:5140
CCTV-5,http://36.46.67.131:4022/udp/239.112.205.222:5140
CCTV-5+,http://36.46.67.131:4022/udp/239.111.205.13:5140
CCTV-6,http://36.46.67.131:4022/udp/239.112.205.223:5140
CCTV-7,http://36.46.67.131:4022/udp/239.112.205.83:5140
CCTV-8,http://36.46.67.131:4022/udp/239.112.205.224:5140
CCTV-9,http://36.46.67.131:4022/udp/239.112.205.85:5140
CCTV-10,http://36.46.67.131:4022/udp/239.112.205.86:5140
CCTV-11,http://36.46.67.131:4022/udp/239.112.205.213:5140
CCTV-12,http://36.46.67.131:4022/udp/239.112.205.88:5140
CCTV-13,http://36.46.67.131:4022/udp/239.111.205.53:5140
CCTV-14,http://36.46.67.131:4022/udp/239.112.205.91:5140
CCTV-15,http://36.46.67.131:4022/udp/239.112.205.214:5140
CCTV-16,http://36.46.67.131:4022/udp/239.111.205.134:5140
CCTV-17,http://36.46.67.131:4022/udp/239.112.205.211:5140
CCTV4K,http://36.46.67.131:4022/udp/239.109.205.192:9608
4K测试,http://36.46.67.131:4022/udp/239.112.205.186:5140
CGTN,http://36.46.67.131:4022/udp/239.111.205.32:5140
CGTN espsnol,http://36.46.67.131:4022/udp/239.111.205.33:5140
CGTN francais,http://36.46.67.131:4022/udp/239.111.205.34:5140
陕视直播,http://36.46.67.131:4022/udp/239.112.205.217:5140
陕西卫视,http://36.46.67.131:4022/udp/239.111.205.35:5140
农林卫视,http://36.46.67.131:4022/udp/239.112.205.27:5140
新闻资讯,http://36.46.67.131:4022/udp/239.111.205.28:5140
都市青春,http://36.46.67.131:4022/udp/239.111.205.42:5140
陕西生活,http://36.46.67.131:4022/udp/239.112.205.20:5140
陕西影视,http://36.46.67.131:4022/udp/239.112.205.21:5140
陕西公共,http://36.46.67.131:4022/udp/239.112.205.22:5140
体育休闲,http://36.46.67.131:4022/udp/239.111.205.36:5140
西部电影,http://36.46.67.131:4022/udp/239.111.205.41:5140
新闻综合,http://36.46.67.131:4022/udp/239.111.205.242:5140
都市频道,http://36.46.67.131:4022/udp/239.111.205.243:5140
商务资讯,http://36.46.67.131:4022/udp/239.112.205.174:5140
影视频道,http://36.46.67.131:4022/udp/239.112.205.175:5140
丝路频道,http://36.46.67.131:4022/udp/239.112.205.176:5140
西安教育,http://36.46.67.131:4022/udp/239.112.205.142:5140
圆点生活,http://36.46.67.131:4022/udp/239.111.205.15:5140
圆点影视,http://36.46.67.131:4022/udp/239.111.205.64:5140
悦美生活,http://36.46.67.131:4022/udp/239.111.205.30:5140
曲艺大观,http://36.46.67.131:4022/udp/239.111.205.31:5140
睛彩三秦,http://36.46.67.131:4022/udp/239.112.205.26:5140
生态环境,http://36.46.67.131:4022/udp/239.111.205.60:5140
环球旅游,http://36.46.67.131:4022/udp/239.111.205.61:5140
优优宝贝,http://36.46.67.131:4022/udp/239.111.205.62:5140
车迷频道,http://36.46.67.131:4022/udp/239.111.205.63:5140
全纪实,http://36.46.67.131:4022/udp/239.111.205.3:5140
纪实人文,http://36.46.67.131:4022/udp/239.112.205.204:5140
都市剧场,http://36.46.67.131:4022/udp/239.111.205.2:5140
欢笑剧场,http://36.46.67.131:4022/udp/239.112.205.236:5140
游戏风云,http://36.46.67.131:4022/udp/239.111.205.4:5140
CHC家庭影院,http://36.46.67.131:4022/udp/239.112.205.205:5140
CHC高清电影,http://36.46.67.131:4022/udp/239.112.205.206:5140
CHC动作电影,http://36.46.67.131:4022/udp/239.112.205.207:5140
第一剧场,http://36.46.67.131:4022/udp/239.111.205.65:5140
风云剧场,http://36.46.67.131:4022/udp/239.111.205.66:5140
怀旧剧场,http://36.46.67.131:4022/udp/239.111.205.67:5140
风云足球,http://36.46.67.131:4022/udp/239.111.205.68:5140
风云音乐,http://36.46.67.131:4022/udp/239.111.205.69:5140
央视台球,http://36.46.67.131:4022/udp/239.111.205.70:5140
世界地理,http://36.46.67.131:4022/udp/239.111.205.71:5140
女性时尚,http://36.46.67.131:4022/udp/239.111.205.72:5140
高尔夫网球,http://36.46.67.131:4022/udp/239.111.205.73:5140
兵器科技,http://36.46.67.131:4022/udp/239.111.205.74:5140
央视文化精品,http://36.46.67.131:4022/udp/239.111.205.75:5140
CETV-1,http://36.46.67.131:4022/udp/239.109.205.47:8312
CETV-2,http://36.46.67.131:4022/udp/239.109.205.48:8320
CETV-4,http://36.46.67.131:4022/udp/239.109.205.49:8328
CETV-1,http://36.46.67.131:4022/udp/239.112.205.137:5140
CETV-4,http://36.46.67.131:4022/udp/239.111.205.169:5140
东方卫视,http://36.46.67.131:4022/udp/239.112.205.61:5140
湖南卫视,http://36.46.67.131:4022/udp/239.112.205.62:5140
金鹰纪实,http://36.46.67.131:4022/udp/239.112.205.203:5140
金鹰卡通,http://36.46.67.131:4022/udp/239.112.205.136:5140
江苏卫视,http://36.46.67.131:4022/udp/239.112.205.63:5140
优漫卡通,http://36.46.67.131:4022/udp/239.112.205.185:5140
浙江卫视,http://36.46.67.131:4022/udp/239.112.205.64:5140
北京卫视,http://36.46.67.131:4022/udp/239.112.205.65:5140
卡酷动画,http://36.46.67.131:4022/udp/239.112.205.138:5140
广东卫视,http://36.46.67.131:4022/udp/239.112.205.66:5140
嘉佳卡通,http://36.46.67.131:4022/udp/239.112.205.135:5140
深圳卫视,http://36.46.67.131:4022/udp/239.112.205.67:5140
黑龙江卫视,http://36.46.67.131:4022/udp/239.112.205.68:5140
湖北卫视,http://36.46.67.131:4022/udp/239.112.205.69:5140
山东卫视,http://36.46.67.131:4022/udp/239.112.205.70:5140
山东教育,http://36.46.67.131:4022/udp/239.109.205.91:8664
四川卫视,http://36.46.67.131:4022/udp/239.112.205.184:5140
安徽卫视,http://36.46.67.131:4022/udp/239.112.205.72:5140
重庆卫视,http://36.46.67.131:4022/udp/239.112.205.179:5140
天津卫视,http://36.46.67.131:4022/udp/239.112.205.74:5140
东南卫视,http://36.46.67.131:4022/udp/239.112.205.182:5140
厦门卫视,http://36.46.67.131:4022/udp/239.112.205.60:5140
河南卫视,http://36.46.67.131:4022/udp/239.112.205.180:5140
江西卫视,http://36.46.67.131:4022/udp/239.111.205.16:5140
吉林卫视,http://36.46.67.131:4022/udp/239.112.205.183:5140
贵州卫视,http://36.46.67.131:4022/udp/239.112.205.178:5140
辽宁卫视,http://36.46.67.131:4022/udp/239.112.205.73:5140
河北卫视,http://36.46.67.131:4022/udp/239.112.205.200:5140
云南卫视,http://36.46.67.131:4022/udp/239.112.205.58:5140
山西卫视,http://36.46.67.131:4022/udp/239.112.205.46:5140
甘肃卫视,http://36.46.67.131:4022/udp/239.112.205.48:5140
宁夏卫视,http://36.46.67.131:4022/udp/239.112.205.49:5140
海南卫视,http://36.46.67.131:4022/udp/239.112.205.50:5140
广西卫视,http://36.46.67.131:4022/udp/239.112.205.51:5140
青海卫视,http://36.46.67.131:4022/udp/239.112.205.53:5140
西藏卫视,http://36.46.67.131:4022/udp/239.112.205.54:5140
内蒙古卫视,http://36.46.67.131:4022/udp/239.112.205.55:5140
新疆卫视,http://36.46.67.131:4022/udp/239.112.205.56:5140
兵团卫视,http://36.46.67.131:4022/udp/239.112.205.198:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.20:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.21:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.22:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.23:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.25:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.43:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.47:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.49:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.202:5140
百事直播,http://36.46.67.131:4022/udp/239.111.205.203:5140



北京联通,#genre#
BRTV新闻,http://114.243.99.53:4000/udp/239.3.1.159:8000
BRTV文艺,http://114.243.99.53:4000/udp/239.3.1.242:8000
BRTV影视,http://114.243.99.53:4000/udp/239.3.1.158:8000
BRTV体育休闲,http://114.243.99.53:4000/udp/239.3.1.243:8000
BRTV纪实科教,http://114.243.99.53:4000/udp/239.3.1.115:8000
BRTV财经,http://114.243.99.53:4000/udp/239.3.1.116:8000
BRTV生活,http://114.243.99.53:4000/udp/239.3.1.117:8000
BRTV卡酷少儿,http://114.243.99.53:4000/udp/239.3.1.189:8000
北京IPTV4K超清[4K],http://114.243.99.53:4000/udp/239.3.1.249:8001
北京IPTV淘精彩,http://114.243.99.53:4000/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://114.243.99.53:4000/udp/239.3.1.100:8001
北京IPTV淘剧场,http://114.243.99.53:4000/udp/239.3.1.95:8001
北京IPTV淘电影,http://114.243.99.53:4000/udp/239.3.1.250:8001
北京IPTV淘Baby,http://114.243.99.53:4000/udp/239.3.1.238:8001
北京IPTV 萌宠TV,http://114.243.99.53:4000/udp/239.3.1.102:8001
睛彩竞技,http://114.243.99.53:4000/udp/239.3.1.125:8001
睛彩篮球,http://114.243.99.53:4000/udp/239.3.1.126:8001
睛彩青少,http://114.243.99.53:4000/udp/239.3.1.127:8001
睛彩广场舞,http://114.243.99.53:4000/udp/239.3.1.128:8001

CCTV-1,http://114.243.99.53:4000/udp/239.3.1.129:8008
CCTV-2,http://114.243.99.53:4000/udp/239.3.1.60:8084
CCTV-3,http://114.243.99.53:4000/udp/239.3.1.172:8001
CCTV-4,http://114.243.99.53:4000/udp/239.3.1.105:8092
CCTV-5,http://114.243.99.53:4000/udp/239.3.1.173:8001
CCTV5+,http://114.243.99.53:4000/udp/239.3.1.130:8004
CCTV-6,http://114.243.99.53:4000/udp/239.3.1.174:8001
CCTV-7,http://114.243.99.53:4000/udp/239.3.1.61:8104
CCTV-8,http://114.243.99.53:4000/udp/239.3.1.175:8001
CCTV-9,http://114.243.99.53:4000/udp/239.3.1.62:8112
CCTV-10,http://114.243.99.53:4000/udp/239.3.1.63:8116
CCTV-11,http://114.243.99.53:4000/udp/239.3.1.152:8120
CCTV-12,http://114.243.99.53:4000/udp/239.3.1.64:8124
CCTV-13,http://114.243.99.53:4000/udp/239.3.1.124:8128
CCTV-14,http://114.243.99.53:4000/udp/239.3.1.65:8132
CCTV-15,http://114.243.99.53:4000/udp/239.3.1.153:8136
CCTV-16,http://114.243.99.53:4000/udp/239.3.1.184:8001
CCTV-17,http://114.243.99.53:4000/udp/239.3.1.151:8144
CCTV 4K[4K],http://114.243.99.53:4000/udp/239.3.1.245:2000
中国教育1台,http://114.243.99.53:4000/udp/239.3.1.57:8152
CGTN 新闻,http://114.243.99.53:4000/udp/239.3.1.215:4220
CGTN 记录,http://114.243.99.53:4000/udp/239.3.1.216:4220

北京卫视,http://114.243.99.53:4000/udp/239.3.1.241:8000
湖南卫视,http://114.243.99.53:4000/udp/239.3.1.132:8012
浙江卫视,http://114.243.99.53:4000/udp/239.3.1.137:8036
江苏卫视,http://114.243.99.53:4000/udp/239.3.1.135:8028
东方卫视,http://114.243.99.53:4000/udp/239.3.1.136:8032
山东卫视,http://114.243.99.53:4000/udp/239.3.1.209:8052
安徽卫视,http://114.243.99.53:4000/udp/239.3.1.211:8064
湖北卫视,http://114.243.99.53:4000/udp/239.3.1.138:8044
东南卫视,http://114.243.99.53:4000/udp/239.3.1.156:8148
广东卫视,http://114.243.99.53:4000/udp/239.3.1.142:8048
辽宁卫视,http://114.243.99.53:4000/udp/239.3.1.210:8056
黑龙江卫视,http://114.243.99.53:4000/udp/239.3.1.133:8016
深圳卫视,http://114.243.99.53:4000/udp/239.3.1.134:8020
贵州卫视,http://114.243.99.53:4000/udp/239.3.1.149:8076
天津卫视,http://114.243.99.53:4000/udp/239.3.1.141:1234
河北卫视,http://114.243.99.53:4000/udp/239.3.1.148:8072
重庆卫视,http://114.243.99.53:4000/udp/239.3.1.122:8160
江西卫视,http://114.243.99.53:4000/udp/239.3.1.123:8164
吉林卫视,http://114.243.99.53:4000/udp/239.3.1.240:8172

爱上4K[4K],http://114.243.99.53:4000/udp/239.3.1.236:2000
金鹰纪实,http://114.243.99.53:4000/udp/239.3.1.58:8156
纪实人文,http://114.243.99.53:4000/udp/239.3.1.212:8060



BRTV新闻,http://123.112.242.241:5555/udp/239.3.1.159:8000
BRTV文艺,http://123.112.242.241:5555/udp/239.3.1.242:8000
BRTV影视,http://123.112.242.241:5555/udp/239.3.1.158:8000
BRTV体育休闲,http://123.112.242.241:5555/udp/239.3.1.243:8000
BRTV纪实科教,http://123.112.242.241:5555/udp/239.3.1.115:8000
BRTV财经,http://123.112.242.241:5555/udp/239.3.1.116:8000
BRTV生活,http://123.112.242.241:5555/udp/239.3.1.117:8000
BRTV卡酷少儿,http://123.112.242.241:5555/udp/239.3.1.189:8000
北京IPTV4K超清[4K],http://123.112.242.241:5555/udp/239.3.1.249:8001
北京IPTV淘精彩,http://123.112.242.241:5555/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://123.112.242.241:5555/udp/239.3.1.100:8001
北京IPTV淘剧场,http://123.112.242.241:5555/udp/239.3.1.95:8001
北京IPTV淘电影,http://123.112.242.241:5555/udp/239.3.1.250:8001
北京IPTV淘Baby,http://123.112.242.241:5555/udp/239.3.1.238:8001
北京IPTV 萌宠TV,http://123.112.242.241:5555/udp/239.3.1.102:8001
睛彩竞技,http://123.112.242.241:5555/udp/239.3.1.125:8001
睛彩篮球,http://123.112.242.241:5555/udp/239.3.1.126:8001
睛彩青少,http://123.112.242.241:5555/udp/239.3.1.127:8001
睛彩广场舞,http://123.112.242.241:5555/udp/239.3.1.128:8001

CCTV-1,http://123.112.242.241:5555/udp/239.3.1.129:8008
CCTV-2,http://123.112.242.241:5555/udp/239.3.1.60:8084
CCTV-3,http://123.112.242.241:5555/udp/239.3.1.172:8001
CCTV-4,http://123.112.242.241:5555/udp/239.3.1.105:8092
CCTV-5,http://123.112.242.241:5555/udp/239.3.1.173:8001
CCTV5+,http://123.112.242.241:5555/udp/239.3.1.130:8004
CCTV-6,http://123.112.242.241:5555/udp/239.3.1.174:8001
CCTV-7,http://123.112.242.241:5555/udp/239.3.1.61:8104
CCTV-8,http://123.112.242.241:5555/udp/239.3.1.175:8001
CCTV-9,http://123.112.242.241:5555/udp/239.3.1.62:8112
CCTV-10,http://123.112.242.241:5555/udp/239.3.1.63:8116
CCTV-11,http://123.112.242.241:5555/udp/239.3.1.152:8120
CCTV-12,http://123.112.242.241:5555/udp/239.3.1.64:8124
CCTV-13,http://123.112.242.241:5555/udp/239.3.1.124:8128
CCTV-14,http://123.112.242.241:5555/udp/239.3.1.65:8132
CCTV-15,http://123.112.242.241:5555/udp/239.3.1.153:8136
CCTV-16,http://123.112.242.241:5555/udp/239.3.1.184:8001
CCTV-17,http://123.112.242.241:5555/udp/239.3.1.151:8144
CCTV 4K[4K],http://123.112.242.241:5555/udp/239.3.1.245:2000
中国教育1台,http://123.112.242.241:5555/udp/239.3.1.57:8152
CGTN 新闻,http://123.112.242.241:5555/udp/239.3.1.215:4220
CGTN 记录,http://123.112.242.241:5555/udp/239.3.1.216:4220

北京卫视,http://123.112.242.241:5555/udp/239.3.1.241:8000
湖南卫视,http://123.112.242.241:5555/udp/239.3.1.132:8012
浙江卫视,http://123.112.242.241:5555/udp/239.3.1.137:8036
江苏卫视,http://123.112.242.241:5555/udp/239.3.1.135:8028
东方卫视,http://123.112.242.241:5555/udp/239.3.1.136:8032
山东卫视,http://123.112.242.241:5555/udp/239.3.1.209:8052
安徽卫视,http://123.112.242.241:5555/udp/239.3.1.211:8064
湖北卫视,http://123.112.242.241:5555/udp/239.3.1.138:8044
东南卫视,http://123.112.242.241:5555/udp/239.3.1.156:8148
广东卫视,http://123.112.242.241:5555/udp/239.3.1.142:8048
辽宁卫视,http://123.112.242.241:5555/udp/239.3.1.210:8056
黑龙江卫视,http://123.112.242.241:5555/udp/239.3.1.133:8016
深圳卫视,http://123.112.242.241:5555/udp/239.3.1.134:8020
贵州卫视,http://123.112.242.241:5555/udp/239.3.1.149:8076
天津卫视,http://123.112.242.241:5555/udp/239.3.1.141:1234
河北卫视,http://123.112.242.241:5555/udp/239.3.1.148:8072
重庆卫视,http://123.112.242.241:5555/udp/239.3.1.122:8160
江西卫视,http://123.112.242.241:5555/udp/239.3.1.123:8164
吉林卫视,http://123.112.242.241:5555/udp/239.3.1.240:8172

爱上4K[4K],http://123.112.242.241:5555/udp/239.3.1.236:2000
金鹰纪实,http://123.112.242.241:5555/udp/239.3.1.58:8156
纪实人文,http://123.112.242.241:5555/udp/239.3.1.212:8060



BRTV新闻,http://124.64.30.203:5555/udp/239.3.1.159:8000
BRTV文艺,http://124.64.30.203:5555/udp/239.3.1.242:8000
BRTV影视,http://124.64.30.203:5555/udp/239.3.1.158:8000
BRTV体育休闲,http://124.64.30.203:5555/udp/239.3.1.243:8000
BRTV纪实科教,http://124.64.30.203:5555/udp/239.3.1.115:8000
BRTV财经,http://124.64.30.203:5555/udp/239.3.1.116:8000
BRTV生活,http://124.64.30.203:5555/udp/239.3.1.117:8000
BRTV卡酷少儿,http://124.64.30.203:5555/udp/239.3.1.189:8000
北京IPTV4K超清[4K],http://124.64.30.203:5555/udp/239.3.1.249:8001
北京IPTV淘精彩,http://124.64.30.203:5555/udp/239.3.1.178:8001
北京IPTV淘娱乐,http://124.64.30.203:5555/udp/239.3.1.100:8001
北京IPTV淘剧场,http://124.64.30.203:5555/udp/239.3.1.95:8001
北京IPTV淘电影,http://124.64.30.203:5555/udp/239.3.1.250:8001
北京IPTV淘Baby,http://124.64.30.203:5555/udp/239.3.1.238:8001
北京IPTV 萌宠TV,http://124.64.30.203:5555/udp/239.3.1.102:8001
睛彩竞技,http://124.64.30.203:5555/udp/239.3.1.125:8001
睛彩篮球,http://124.64.30.203:5555/udp/239.3.1.126:8001
睛彩青少,http://124.64.30.203:5555/udp/239.3.1.127:8001
睛彩广场舞,http://124.64.30.203:5555/udp/239.3.1.128:8001

CCTV-1,http://124.64.30.203:5555/udp/239.3.1.129:8008
CCTV-2,http://124.64.30.203:5555/udp/239.3.1.60:8084
CCTV-3,http://124.64.30.203:5555/udp/239.3.1.172:8001
CCTV-4,http://124.64.30.203:5555/udp/239.3.1.105:8092
CCTV-5,http://124.64.30.203:5555/udp/239.3.1.173:8001
CCTV5+,http://124.64.30.203:5555/udp/239.3.1.130:8004
